id,elevacao,aspeto,inclinacao,dh_agua,dv_agua,dh_estrada,sombra_9,sombra_12,sombra_15,dh_Incendio,area,solo,floresta
8659,2400,0,16,192,22,1172,194,208,149,180,1,2,7
8660,2374,67,24,60,0,815,236,185,68,1052,1,2,7
8661,2459,334,18,350,25,731,175,213,175,1209,1,2,7
8662,2416,311,11,459,72,895,191,232,181,1343,1,2,7
8663,2405,339,13,150,27,1203,191,221,168,212,1,2,7
8664,2470,140,11,153,48,815,237,237,129,182,1,21,4
8665,2345,92,13,0,0,459,240,220,109,541,1,21,5
8666,2520,54,10,192,37,150,226,218,125,1781,1,21,5
8667,2515,123,5,42,3,277,228,236,142,1627,1,21,7
8668,2397,25,26,60,13,660,197,175,103,1298,1,2,4
8669,2468,336,14,323,34,702,187,220,171,1235,1,2,7
8670,2473,104,9,270,39,661,236,229,124,1350,1,21,7
8671,2414,50,4,624,94,713,222,231,145,1207,1,21,7
8672,2312,111,26,234,61,300,253,202,59,876,1,11,4
8673,2388,65,21,0,0,722,234,193,81,1140,1,2,5
8674,2379,39,17,0,0,726,218,199,111,1142,1,2,5
8675,2378,308,20,108,39,769,161,224,201,1165,1,2,7
8676,2376,340,13,30,9,700,191,220,168,1511,1,2,7
8677,2408,105,17,283,110,859,247,216,91,825,1,11,4
8678,2352,327,17,153,71,1511,176,218,181,641,1,2,7
8679,2344,109,11,95,37,1057,239,228,119,1012,1,11,4
8680,2960,328,3,127,14,1448,212,236,162,283,2,13,3
8681,2388,313,17,170,31,1554,171,224,193,579,1,2,7
8682,2463,358,16,182,13,990,193,209,152,212,1,21,7
8683,2384,333,10,0,0,551,198,228,169,1383,1,2,5
8684,2472,352,17,210,34,1020,188,208,156,240,1,21,7
8685,2466,20,15,67,16,841,208,206,132,300,1,21,4
8686,2392,35,13,0,0,497,218,211,126,1350,1,21,5
8687,2296,187,17,0,0,1170,220,250,158,997,1,9,5
8688,2476,351,18,212,-4,582,184,206,158,1412,1,2,7
8689,2448,120,8,30,4,390,234,234,132,1302,1,21,5
8690,3129,210,15,384,58,283,207,253,178,666,2,3,3
8691,2311,28,25,30,5,1221,201,176,99,969,1,2,7
8692,2494,341,16,170,56,1120,184,214,168,371,1,2,7
8693,2452,91,10,0,0,391,236,224,119,1290,1,21,5
8694,2447,79,5,0,0,376,226,231,139,1282,1,21,5
8695,2460,63,12,0,0,384,230,216,117,1271,1,21,5
8696,2426,67,17,324,90,626,235,205,97,1383,1,2,7
8697,2397,269,31,85,25,1410,124,233,238,661,1,2,7
8698,2416,118,19,283,80,607,249,219,91,1387,1,4,7
8699,2908,229,5,0,0,2353,212,245,169,277,2,13,2
8700,3100,120,10,216,48,437,238,232,124,633,2,13,3
8701,2305,131,11,0,0,890,238,234,126,842,1,11,5
8702,2378,93,16,190,29,582,243,214,96,658,1,4,4
8703,2861,143,9,30,-3,1050,233,238,136,2400,2,9,3
8704,2305,137,9,0,0,849,234,237,134,815,1,9,5
8705,2335,328,31,42,24,953,129,187,188,871,1,2,7
8706,2910,356,8,42,2,2308,208,226,156,342,2,13,2
8707,2332,46,20,30,9,1140,222,192,97,874,1,2,7
8708,2322,356,6,60,2,277,210,229,157,1254,1,2,7
8709,3093,315,31,234,63,2689,126,199,206,2770,4,13,2
8710,2321,319,29,30,15,738,133,199,199,779,1,2,7
8711,2485,252,26,162,58,1318,152,247,225,646,1,2,7
8712,2538,261,17,277,111,1201,177,247,207,612,1,21,7
8713,2314,121,15,0,0,644,244,227,107,702,1,9,5
8714,2452,99,10,430,96,765,236,227,121,1132,1,21,7
8715,2439,128,8,371,83,824,234,235,132,1165,1,21,7
8716,2422,110,15,256,66,800,244,222,103,1237,1,21,7
8717,2373,108,20,85,29,598,249,214,84,1379,1,4,7
8718,2365,78,23,90,44,426,242,191,66,499,1,2,7
8719,2484,82,9,553,86,582,233,225,124,1020,1,21,7
8720,2402,96,11,162,46,706,238,224,115,1273,1,21,7
8721,2378,108,20,85,22,618,250,213,82,1337,1,4,7
8722,2340,32,7,0,0,474,219,224,142,1448,1,4,5
8723,3037,109,19,85,27,778,248,216,88,2028,4,5,2
8724,2485,89,12,558,75,547,237,221,113,981,1,21,7
8725,3066,124,19,120,12,698,248,222,94,870,2,13,3
8726,2930,186,14,390,92,792,222,249,157,2175,2,13,6
8727,2342,314,32,67,26,631,119,196,208,685,1,2,7
8728,2420,12,28,124,65,990,180,172,117,698,1,2,7
8729,3206,152,11,443,74,319,234,240,136,937,2,3,2
8730,2391,62,16,0,0,708,232,205,101,886,1,4,5
8731,2707,28,5,240,8,30,218,230,148,708,2,9,6
8732,2507,66,23,95,38,967,235,188,74,837,1,2,4
8733,2379,267,24,42,8,589,153,241,224,577,1,2,7
8734,2458,60,23,0,0,882,231,187,77,902,1,4,5
8735,3076,123,18,134,21,3294,247,224,98,2520,4,5,2
8736,2978,128,16,127,-1,883,245,228,108,1464,2,13,3
8737,2718,24,8,285,19,85,216,222,143,767,2,9,6
8738,2473,2,20,285,45,799,187,197,143,513,1,2,7
8739,2410,45,10,0,0,1022,223,219,130,700,1,2,7
8740,2731,26,7,495,32,30,217,225,144,713,2,2,6
8741,2406,41,21,67,31,470,217,190,99,553,1,2,7
8742,2538,268,7,212,37,1127,202,243,179,930,1,21,3
8743,2874,6,17,711,144,210,197,205,142,1290,2,2,3
8744,3116,130,22,30,-6,3544,249,222,89,2452,4,5,2
8745,2943,67,23,324,143,342,235,188,73,1368,4,5,2
8746,2731,60,8,391,32,153,226,224,132,847,2,2,6
8747,2489,257,23,255,74,577,160,246,220,330,1,2,7
8748,2767,40,11,576,33,180,221,216,128,840,2,2,6
8749,2878,147,16,272,95,938,239,237,123,2974,2,2,3
8750,2783,33,8,592,49,240,219,222,139,902,2,2,6
8751,2858,146,14,268,77,845,238,237,126,2955,2,2,3
8752,2793,24,9,618,59,300,216,222,142,967,2,2,6
8753,2843,209,28,124,47,1320,187,252,185,2742,2,16,6
8754,2798,20,10,644,64,330,214,220,142,997,2,2,6
8755,2555,78,16,342,78,700,239,208,94,904,1,21,4
8756,2850,194,27,124,53,1230,204,249,163,2835,2,16,6
8757,3002,286,3,351,17,1920,210,239,168,1140,2,3,3
8758,2463,326,5,150,50,228,206,234,166,371,1,21,4
8759,2421,250,21,268,15,134,170,250,214,484,1,2,4
8760,3277,74,15,469,90,684,237,211,102,1050,2,14,1
8761,3096,312,13,60,7,3666,185,230,185,2047,4,13,2
8762,2961,179,9,722,129,564,224,246,154,1530,2,16,6
8763,2827,353,8,649,-4,481,207,227,158,1154,2,2,3
8764,2679,38,8,268,22,309,220,222,136,900,2,2,3
8765,3298,70,12,450,98,760,233,215,112,1112,2,14,1
8766,2918,58,9,0,0,1415,227,221,127,1471,2,13,3
8767,3230,83,17,268,63,837,242,207,89,875,2,14,1
8768,2931,187,22,658,230,618,217,250,155,1637,2,16,6
8769,3167,308,13,120,24,1397,185,232,187,2313,4,5,2
8770,3060,231,7,67,9,3021,210,246,174,1473,2,13,3
8771,3320,60,9,484,90,811,227,221,127,1206,2,14,1
8772,3073,11,15,309,-34,1243,202,208,140,242,2,13,2
8773,2649,20,9,190,24,228,214,221,143,391,2,2,3
8774,2645,41,10,180,20,212,221,218,131,400,2,2,3
8775,3181,94,20,127,14,959,248,205,77,771,2,14,1
8776,3438,312,33,256,24,3187,114,195,211,1842,4,14,2
8777,2511,93,12,90,28,362,239,221,110,382,1,2,3
8778,2873,60,9,404,47,782,227,221,127,1455,2,2,6
8779,2886,48,11,342,38,1566,224,215,123,2780,2,3,2
8780,2811,220,20,319,110,725,193,254,192,1976,2,16,6
8781,2823,187,20,382,124,765,218,250,157,1917,2,16,6
8782,2438,284,22,306,-24,180,155,234,217,582,1,2,4
8783,2740,119,10,30,2,503,237,232,125,2508,2,9,6
8784,2727,62,7,0,0,484,226,226,134,2455,2,9,6
8785,2892,39,3,277,60,859,220,232,149,1536,2,2,6
8786,2408,322,17,192,26,268,176,222,185,726,1,2,4
8787,3256,203,20,362,143,1080,206,253,174,1930,4,5,2
8788,2735,60,8,524,101,570,227,223,131,362,2,2,4
8789,3000,27,14,256,11,1739,213,208,128,1471,2,13,3
8790,2805,236,16,376,111,912,191,252,197,1897,2,16,6
8791,2375,354,16,60,19,457,191,210,155,993,1,2,4
8792,2878,266,16,342,46,1006,177,245,206,1812,2,16,6
8793,3242,42,18,192,18,1565,220,198,107,2418,4,5,2
8794,2766,114,6,30,1,716,230,234,138,2569,2,2,6
8795,2792,269,15,309,98,953,181,244,202,1943,2,16,6
8796,2682,79,8,295,74,484,231,225,126,162,2,2,4
8797,2393,16,16,124,37,537,204,204,133,1073,1,2,4
8798,2391,12,17,67,24,513,201,204,137,1020,1,2,4
8799,3221,340,20,255,43,1356,175,207,169,721,2,13,2
8800,3095,38,11,780,41,2301,220,216,129,2333,2,3,2
8801,3269,67,9,0,0,4312,229,222,125,2282,4,13,2
8802,2729,210,16,127,33,930,206,253,179,1928,2,16,6
8803,2822,230,16,283,134,1073,195,253,192,1836,2,16,6
8804,2690,124,11,417,-31,685,238,232,124,153,2,16,7
8805,3063,286,18,255,54,2510,169,237,207,1710,2,3,3
8806,3001,50,11,362,72,1952,225,215,123,1756,2,3,3
8807,2763,236,23,162,68,1020,174,253,209,1851,2,16,6
8808,2709,64,14,351,-14,752,232,210,107,247,2,2,7
8809,2656,161,17,361,52,553,235,242,132,162,2,16,4
8810,2380,245,4,0,0,674,212,243,169,1425,1,7,4
8811,2810,32,3,240,22,969,219,232,150,934,2,21,3
8812,2723,209,29,85,32,1100,186,252,185,1765,2,16,6
8813,2492,319,30,180,78,277,129,197,200,858,1,2,4
8814,3227,344,17,30,9,4066,183,211,164,1302,4,13,1
8815,3025,301,10,400,-9,1784,193,236,183,2026,2,13,3
8816,2798,165,13,120,15,1103,231,244,142,1012,2,21,4
8817,3072,286,10,361,65,2561,193,240,186,1890,2,3,3
8818,2733,85,8,190,18,914,232,226,126,339,2,2,4
8819,3317,151,8,216,3,3874,231,240,141,2522,4,13,1
8820,2784,353,12,42,5,997,199,218,157,2100,2,9,2
8821,2695,36,16,60,9,1242,217,203,117,1605,2,2,3
8822,3239,304,20,242,60,4402,162,226,203,1448,4,13,1
8823,2755,143,18,60,8,1410,243,234,113,1473,2,16,3
8824,2555,358,15,511,169,900,195,210,152,1177,1,2,4
8825,2802,32,14,330,60,1092,216,208,125,1765,2,2,3
8826,2748,40,20,201,60,1195,217,191,100,1624,2,2,3
8827,2700,103,5,309,31,853,229,233,138,395,2,21,4
8828,3232,120,9,30,-3,4039,236,233,128,1880,4,13,1
8829,2964,92,18,210,21,335,245,209,86,1249,4,5,2
8830,2714,106,7,30,-2,1140,232,232,132,573,2,21,6
8831,3290,50,7,0,0,3855,224,224,135,2201,4,13,1
8832,2698,152,8,256,29,914,230,240,142,451,2,21,4
8833,3224,308,21,150,22,4236,160,223,201,1443,4,13,1
8834,2588,1,14,234,30,402,199,213,150,890,2,2,4
8835,2555,24,13,42,7,306,213,211,133,1265,2,9,7
8836,2596,335,11,360,109,780,195,225,169,1019,1,2,4
8837,3333,22,15,85,-2,3684,210,208,131,2502,4,17,1
8838,3320,16,12,0,0,3690,209,214,141,2379,4,17,1
8839,2596,49,5,532,-43,658,222,229,142,726,2,9,6
8840,3675,44,18,1045,263,2661,221,198,105,1237,4,14,2
8841,3481,98,28,774,196,2126,252,187,43,1632,4,14,2
8842,2618,18,15,277,59,495,207,206,133,1008,2,2,4
8843,3239,5,11,384,46,2384,205,218,149,1343,2,3,2
8844,2713,344,8,30,0,1489,205,228,162,1329,2,2,6
8845,2619,345,13,488,61,649,193,218,164,872,2,2,4
8846,2716,7,8,30,0,1490,211,225,151,1333,2,7,6
8847,2658,150,10,0,0,1209,233,240,137,706,2,21,6
8848,2733,335,17,95,20,1571,178,214,174,1248,2,2,6
8849,2746,358,18,150,40,1631,189,204,150,1198,2,2,6
8850,2702,220,32,150,61,1744,167,250,202,1177,2,16,3
8851,2639,176,9,60,0,1107,225,245,153,720,2,21,4
8852,3105,308,11,134,33,1380,190,233,183,2992,2,13,3
8853,2958,5,10,234,30,1871,207,220,150,2797,2,3,3
8854,2633,171,10,0,0,1173,227,245,149,752,2,21,6
8855,2654,9,10,351,106,607,209,221,149,1218,2,21,4
8856,3004,65,12,67,-8,2670,231,216,116,2232,2,13,2
8857,2732,351,10,95,10,1572,202,223,159,1256,2,2,6
8858,2634,200,6,60,-5,1140,218,245,163,780,2,9,4
8859,3075,108,14,30,-13,2644,243,223,107,1931,2,13,2
8860,2745,319,14,150,27,1624,182,226,183,1199,2,2,6
8861,2688,100,16,120,50,957,245,216,96,1158,2,13,3
8862,2617,173,12,0,0,1249,227,246,149,845,2,21,6
8863,3093,62,19,85,-3,780,232,196,89,1276,4,5,2
8864,2752,164,16,361,168,1679,233,243,136,1230,2,16,4
8865,3015,78,15,240,-18,558,238,211,100,1064,4,5,2
8866,2795,142,13,30,4,1567,239,237,125,1765,2,9,6
8867,2681,122,23,300,102,1614,252,214,77,1034,2,16,4
8868,2974,99,22,277,-33,488,250,204,71,966,4,5,2
8869,2836,116,7,42,7,1624,233,233,133,1906,2,16,3
8870,2795,42,6,0,0,1597,221,226,140,1749,2,9,6
8871,2788,63,14,362,76,1842,232,210,107,981,2,2,6
8872,2538,86,8,201,20,390,232,227,129,1348,2,2,4
8873,2770,333,16,270,33,1728,182,218,175,1129,2,2,6
8874,3447,121,1,30,-1,3198,221,237,152,2448,4,8,1
8875,3447,35,8,42,2,3207,219,224,140,2418,4,8,1
8876,3230,119,17,90,-5,1357,246,223,100,1691,4,13,2
8877,3188,71,11,633,113,1584,233,218,115,2568,2,3,2
8878,3243,81,11,67,4,2723,235,219,114,1666,2,13,1
8879,2808,50,11,30,-4,1663,225,215,123,1772,2,9,6
8880,2810,25,14,85,10,1684,213,210,131,1678,2,9,6
8881,2783,4,14,323,40,1774,201,212,148,1104,2,2,6
8882,2558,48,13,270,30,537,224,212,120,1364,2,21,7
8883,2970,71,17,268,42,488,237,204,92,853,4,5,2
8884,2665,179,27,180,81,1842,220,244,139,1345,2,16,4
8885,2558,178,7,0,0,1380,224,245,155,1054,2,9,6
8886,2582,66,13,301,54,624,232,214,111,1421,2,21,7
8887,2494,14,10,240,29,283,211,220,145,1115,2,2,7
8888,2820,331,16,268,27,1742,181,219,176,1441,2,2,3
8889,2829,14,11,430,94,1907,210,217,144,924,2,2,6
8890,2828,14,9,443,95,1919,212,222,147,907,2,2,6
8891,2500,28,12,268,38,309,215,213,133,1087,2,2,7
8892,3264,48,13,30,5,2810,224,212,120,1746,2,13,1
8893,2616,200,17,30,8,2072,211,253,171,1273,2,16,2
8894,2527,57,15,323,41,446,229,208,109,1148,2,21,7
8895,3377,87,10,255,28,2657,236,223,118,1676,2,13,1
8896,2820,325,20,446,71,1897,165,213,186,997,2,2,6
8897,2610,147,10,443,82,730,234,239,136,1495,2,21,4
8898,2531,56,15,351,45,467,229,206,106,1123,2,21,7
8899,3527,104,17,938,242,2532,247,216,92,1092,4,14,2
8900,3377,287,5,201,13,1630,206,240,172,853,2,13,1
8901,3410,310,7,470,41,1979,201,235,174,684,2,13,1
8902,3337,87,17,134,5,2764,242,210,92,1727,2,13,1
8903,3298,48,15,42,1,2838,224,206,113,1768,2,13,1
8904,3280,40,15,0,0,2860,220,206,117,1793,2,13,1
8905,2631,147,23,95,26,2002,244,230,102,1533,2,16,4
8906,2578,54,8,420,50,649,225,222,130,1231,2,21,7
8907,2573,54,10,420,45,624,226,218,124,1211,2,21,7
8908,2609,209,17,255,95,886,205,254,179,1595,2,16,4
8909,2607,128,15,283,91,859,244,229,110,1635,2,16,4
8910,3447,314,16,658,78,2087,174,225,190,600,2,13,1
8911,2575,132,6,0,0,1890,230,237,140,1369,2,9,4
8912,2576,64,9,467,124,638,229,221,125,1146,2,21,7
8913,3120,258,10,162,4,1917,195,246,189,2594,2,3,3
8914,3281,64,11,95,-3,2963,230,217,118,1897,2,13,1
8915,2595,146,11,0,0,2116,235,239,134,1510,2,9,4
8916,3280,67,9,162,-10,3029,229,222,125,1964,2,13,1
8917,2582,191,15,270,78,924,218,251,162,1466,2,16,4
8918,2579,182,6,285,76,904,222,244,157,1365,2,21,4
8919,3493,92,21,892,208,2495,248,202,72,1130,4,14,2
8920,3297,63,10,127,-9,3034,229,220,123,1924,2,13,1
8921,2512,180,5,0,0,1123,222,243,156,1590,2,9,7
8922,3016,82,25,0,0,631,245,189,59,738,4,5,2
8923,2923,62,17,67,-13,361,232,202,97,511,4,5,2
8924,3386,287,7,361,36,1637,200,240,179,726,2,13,1
8925,3430,310,14,552,62,1959,180,230,189,510,2,14,1
8926,3406,57,12,509,121,2068,228,215,119,1597,4,8,2
8927,3367,294,9,295,29,1471,196,238,182,860,2,13,1
8928,3301,58,9,175,-13,3092,227,221,127,1894,2,13,1
8929,2522,197,18,42,8,1100,213,252,168,1666,2,16,4
8930,3304,58,9,201,-15,3121,227,221,127,1879,2,13,1
8931,3235,84,10,360,70,3207,234,224,121,2148,2,13,2
8932,2535,164,18,234,81,726,233,243,133,912,2,16,4
8933,2447,0,4,0,0,631,213,232,156,711,2,16,7
8934,3415,319,17,509,62,1776,174,222,187,576,2,14,1
8935,2541,233,23,323,55,872,175,253,208,1057,2,21,4
8936,3389,319,13,443,53,1594,186,227,181,725,2,14,1
8937,3410,54,13,277,61,3014,227,211,115,1423,2,13,1
8938,3292,68,14,324,-27,3231,234,210,105,1919,2,14,1
8939,2519,182,20,60,21,1130,222,249,151,1371,2,16,4
8940,3303,68,16,323,-28,3245,235,205,97,1852,2,14,1
8941,3281,57,14,384,-33,3276,229,209,110,1962,2,14,1
8942,2524,191,9,256,40,924,220,247,161,983,2,21,4
8943,3513,73,19,895,307,2635,238,202,87,1050,4,14,2
8944,2860,94,25,402,112,2483,250,194,57,361,2,2,3
8945,2624,355,13,285,83,1476,199,218,156,1689,2,2,4
8946,2520,190,9,228,37,949,220,248,161,967,2,21,4
8947,2747,45,26,175,98,1328,217,175,79,904,2,3,6
8948,2827,77,17,351,178,1170,239,206,92,730,2,3,6
8949,3110,218,5,108,12,1514,214,245,168,2162,2,13,2
8950,3416,318,18,541,82,1639,169,221,190,684,2,14,1
8951,2628,53,7,297,109,1456,224,224,134,1788,2,21,7
8952,2775,44,20,216,103,1320,220,193,99,883,2,3,6
8953,2671,79,19,60,20,2628,241,203,85,1001,2,2,3
8954,2513,340,16,170,58,716,184,214,169,492,2,2,7
8955,2516,342,17,190,70,700,183,213,167,474,2,2,7
8956,3262,71,15,426,93,1436,236,210,102,1440,4,5,1
8957,3403,78,17,390,54,3250,240,206,91,1490,2,14,1
8958,3291,36,14,420,126,3445,218,208,123,1992,2,14,1
8959,3274,37,16,300,109,3482,218,203,117,2106,2,14,1
8960,3268,44,19,270,103,3491,221,196,103,2135,2,13,1
8961,3245,355,11,150,40,3532,201,220,156,2539,2,13,2
8962,2665,59,1,42,-2,1956,220,235,152,1723,2,3,4
8963,3186,75,20,306,17,1237,240,198,80,1230,4,5,1
8964,2827,65,15,295,155,1233,233,207,102,779,2,3,6
8965,2770,108,26,162,95,1371,253,200,58,924,2,3,6
8966,3052,3,16,633,8,2657,196,207,146,2492,2,13,3
8967,3052,1,18,649,8,2644,192,204,147,2462,2,13,3
8968,2702,106,4,330,24,2270,227,234,142,1742,2,3,7
8969,2667,77,9,216,11,1773,232,224,125,1753,2,2,4
8970,2596,37,9,255,86,1450,220,219,134,1683,2,21,7
8971,2527,336,18,192,73,684,178,213,173,467,2,2,7
8972,3391,100,12,693,225,1830,239,224,113,1831,4,8,1
8973,3340,100,23,551,174,1689,250,203,69,1682,4,14,1
8974,2837,59,19,277,165,1254,231,197,91,797,2,3,6
8975,3336,50,16,569,-12,3493,225,204,108,1822,2,14,1
8976,3311,38,13,454,146,3523,219,210,123,1937,2,14,1
8977,2668,72,8,30,-2,2030,230,224,127,1812,2,2,7
8978,2494,58,20,42,9,1318,230,195,89,1201,2,16,7
8979,2560,349,19,319,108,566,183,206,159,342,2,2,7
8980,3292,36,13,285,87,3583,219,211,126,2103,2,13,1
8981,2475,223,10,30,5,1020,207,250,178,874,2,16,4
8982,2466,141,3,0,0,865,224,238,150,702,2,9,7
8983,2877,344,14,400,205,1138,192,218,164,685,2,3,6
8984,2699,27,11,216,21,2259,216,216,136,1890,2,3,7
8985,2479,308,24,42,12,799,148,217,206,636,2,2,7
8986,2573,339,18,309,118,553,179,212,170,342,2,2,7
8987,3467,70,12,900,234,2353,233,215,112,1419,4,8,1
8988,2883,329,12,395,211,1148,190,225,174,700,2,3,6
8989,3315,39,15,362,110,3528,219,206,118,2030,2,13,1
8990,2475,72,11,30,0,1048,233,218,116,918,2,9,7
8991,3341,42,17,513,176,3517,220,201,111,1878,2,14,1
8992,3336,32,16,485,162,3513,215,204,122,1907,2,14,1
8993,2653,65,20,192,42,1866,234,195,84,1953,2,16,7
8994,2475,348,18,60,1,845,185,209,161,706,2,2,7
8995,3235,92,20,216,69,1443,246,206,80,1401,4,5,1
8996,3309,22,15,297,70,3458,209,206,130,2136,2,13,1
8997,2724,18,12,366,46,2405,211,215,139,1774,2,3,7
8998,3411,108,10,636,178,2110,237,229,122,1570,4,8,1
8999,2979,59,15,67,12,624,230,207,106,499,4,5,2
9000,2979,36,8,1050,213,2683,220,222,138,853,2,13,3
9001,3432,38,14,693,83,3500,219,209,122,1507,2,14,1
9002,3370,338,10,595,31,1360,198,226,167,1307,2,13,1
9003,3441,38,10,721,92,3478,220,217,131,1471,2,14,1
9004,3393,35,18,671,228,3419,215,197,112,1736,2,14,1
9005,2722,23,14,295,51,2313,212,210,133,2051,2,3,7
9006,2695,54,13,150,44,2174,227,211,115,2042,2,2,7
9007,2495,329,20,150,25,911,168,212,181,811,2,2,7
9008,2909,75,14,390,237,1213,236,213,105,807,2,3,6
9009,2797,87,33,180,125,1410,247,166,22,973,2,3,6
9010,3394,306,7,417,55,1549,201,236,174,1077,2,13,1
9011,3447,53,7,750,98,3457,224,225,135,1436,2,17,1
9012,2582,93,12,175,-11,1894,239,221,110,1980,2,2,7
9013,2497,14,9,190,27,990,212,222,147,900,2,16,7
9014,2901,92,23,361,229,1248,249,197,64,850,2,3,6
9015,3400,301,7,376,61,1591,201,237,176,1055,2,13,1
9016,2859,21,20,216,79,3121,203,193,121,525,2,3,3
9017,2696,120,13,192,47,2227,242,229,114,2102,2,2,7
9018,3221,97,23,124,55,1463,250,201,68,1385,4,5,3
9019,3133,13,18,1112,264,2809,200,201,134,1707,2,3,3
9020,2765,3,14,361,70,2885,200,213,149,1295,2,3,6
9021,2616,193,11,0,0,2089,219,249,163,2147,2,9,7
9022,3409,105,13,499,176,2135,242,223,109,1425,4,14,1
9023,3407,297,4,295,68,1676,208,238,169,1015,2,13,1
9024,3454,175,13,853,105,3435,227,246,149,1213,2,13,1
9025,2904,81,26,379,232,1266,244,185,55,912,2,3,6
9026,3392,352,13,702,53,1358,196,217,158,1543,2,13,1
9027,3403,0,8,361,64,1592,209,226,155,1167,2,13,1
9028,3407,168,13,488,123,2188,230,245,143,488,2,13,1
9029,3399,151,12,470,35,2264,235,240,134,433,2,13,1
9030,3159,33,12,1170,290,2919,218,214,131,2012,2,3,3
9031,3251,119,9,108,1,2995,235,233,128,677,4,13,2
9032,2874,79,28,335,202,1332,243,177,45,976,2,3,6
9033,3047,203,7,258,47,2207,217,247,166,1400,2,3,3
9034,3442,177,16,940,93,3421,226,247,148,1087,2,1,1
9035,2579,141,9,67,-12,1907,234,238,135,1956,2,2,4
9036,3301,146,14,426,78,3124,238,238,127,2881,2,3,2
9037,2601,160,12,0,0,1983,232,242,140,2048,2,9,7
9038,2546,9,8,30,0,1643,211,224,150,1690,2,9,6
9039,2565,291,9,175,28,1315,194,239,184,1332,2,21,6
9040,3405,27,13,591,166,3132,214,212,132,2071,2,14,1
9041,2593,162,7,30,-2,2003,227,242,148,2081,2,2,7
9042,2553,331,10,67,6,1605,197,228,170,1663,2,21,6
9043,2552,349,16,150,7,1438,188,211,160,1485,2,21,6
9044,3415,31,6,268,76,1702,219,228,145,1182,2,13,1
9045,3412,355,8,644,173,3108,207,226,157,2010,2,14,1
9046,2663,77,13,216,48,2314,236,216,110,2313,2,2,7
9047,2564,32,3,216,22,1316,219,232,150,1371,2,21,6
9048,3303,82,21,285,70,2066,244,197,73,1364,4,14,1
9049,2741,354,7,175,50,1797,208,227,157,953,2,13,3
9050,3400,340,10,994,61,1338,198,225,166,1775,2,13,1
9051,3373,202,7,95,1,2701,217,246,165,541,2,13,1
9052,2568,358,5,218,23,1359,211,230,156,1436,2,21,6
9053,3235,105,3,162,1,120,224,236,147,1208,2,3,2
9054,3402,324,14,912,152,1167,183,224,180,1932,2,13,1
9055,3343,135,16,30,4,1931,243,232,113,999,2,14,1
9056,3371,194,6,42,-1,2862,219,245,161,543,2,13,1
9057,2567,40,7,60,0,1768,221,224,138,1889,2,21,7
9058,2572,338,4,270,33,1395,210,233,162,1507,2,21,6
9059,2555,117,1,417,32,1060,220,237,153,1158,2,21,4
9060,3427,355,11,990,88,1383,202,221,156,1717,2,13,1
9061,2616,102,10,30,1,2165,237,227,120,2313,2,2,4
9062,2578,20,11,67,0,1842,212,217,140,1989,2,21,7
9063,2571,38,11,120,3,1725,220,216,130,1871,2,21,7
9064,2573,94,4,331,28,1348,225,234,144,1492,2,21,6
9065,3069,252,11,90,12,1500,195,248,191,1663,2,13,2
9066,3226,315,5,408,51,390,206,236,168,1065,2,3,3
9067,3449,0,6,752,110,1584,212,229,155,1492,2,14,1
9068,3387,174,9,1100,185,3159,226,245,152,1120,2,13,1
9069,2567,99,6,379,25,1253,230,232,136,1414,2,21,6
9070,2558,149,12,510,109,531,236,239,131,684,2,21,4
9071,3350,214,10,85,0,2623,211,250,174,691,2,13,1
9072,3383,169,9,1061,181,3156,227,244,149,1065,2,13,1
9073,2573,29,10,182,5,1653,217,219,137,1826,2,2,6
9074,3307,198,29,192,72,2315,197,249,168,706,2,14,1
9075,3391,213,10,1115,189,3017,211,250,174,1366,2,13,1
9076,2697,95,15,228,58,2359,243,216,98,2477,2,2,4
9077,2584,26,13,242,12,1642,213,211,132,1842,2,2,7
9078,2636,106,16,42,10,2197,246,219,97,2431,2,21,4
9079,2823,284,35,150,72,2400,105,216,239,589,2,3,3
9080,3378,186,7,1047,176,2922,222,246,158,1412,2,13,1
9081,2635,347,9,95,22,2051,204,226,161,2263,2,2,7
9082,2551,110,6,589,70,953,231,233,135,1221,2,21,4
9083,3045,268,7,295,-11,1690,201,243,181,1594,2,13,2
9084,3256,318,6,242,22,180,205,235,169,895,2,13,2
9085,3235,162,3,0,0,2291,222,240,153,644,2,13,1
9086,3319,195,11,0,0,2666,218,250,165,541,2,13,1
9087,3371,219,6,969,169,2936,213,246,169,1302,2,13,2
9088,3372,174,9,1134,170,2831,226,245,152,1624,2,13,1
9089,2736,152,16,120,6,2397,238,239,126,2329,2,2,4
9090,2563,76,4,598,10,1150,225,232,143,1436,2,21,4
9091,3256,92,26,85,16,2275,250,190,53,642,2,14,1
9092,3306,199,11,0,0,2681,216,250,167,480,2,13,1
9093,3353,177,14,1064,114,2703,226,247,150,1959,2,14,1
9094,2918,14,17,488,123,3034,202,203,134,1116,2,3,3
9095,3222,119,17,511,106,2624,246,223,100,2792,2,13,2
9096,3115,257,8,446,58,1208,201,245,183,1218,2,13,2
9097,3269,215,4,256,35,240,216,243,164,907,2,3,2
9098,3348,90,32,234,98,2226,248,171,0,703,2,14,1
9099,3159,172,19,510,86,2642,229,245,140,3150,2,13,3
9100,2816,113,18,190,97,1999,248,218,91,531,2,3,6
9101,2620,36,8,503,38,1500,220,221,137,1812,2,2,7
